"title","date","text","url"
"П'ятеро людей зі знімальної групи Довбуша загинули в боях за Україну","2024-11-13 17:30:00","П'ятеро членів команди фільму Довбуш загинули, семеро зникли безвісти, а 70 служать у ЗСУ, розповів режисер Олесь Санін.    П'ятеро членів знімальної команди фільму Довбуш загинули, а семеро вважаються зниклими безвісти під час служби на фронті. Про це повідомив режисер фільму Олесь Санін в інтерв'ю ресурсу Детектор медіа.    Зараз 70 учасників проєкту, включаючи акторів, каскадерів, кінотехніків та операторів, перебувають у лавах Збройних сил та Сил оборони України.    Серед них і оператор Сергій Михальчук, який служить у розвідці на лінії зіткнення в Курській області, а також двоє акторів, що приєдналися до 68-ї єгерської бригади ім. Олекси Довбуша.    Санін разом із командою продовжує активно займатися промоцією стрічки, однак зазначив, що кіногалузь стикається з труднощами - через брак державного фінансування культурний бюджет скоротили в кілька разів. Кінодіяч також додав, що на питання, який його наступний фільм, він відповідає, що ""мій наступний фільм - перемога"".    Раніше повідомлялося, що актор Дмитро Сова, відомий за роллю у серіалі Село на мільйон та військовий у лавах ЗСУ, повідомив про переведення до нової бригади. ","https://ua.korrespondent.net/showbiz/cinema/4731739-piatero-luidei-zi-znimalnoi-hrupy-dovbusha-zahynuly-v-boiakh-za-ukrainu"
"У Німеччині пройдуть дострокові вибори: чому це важливо","2024-11-13 17:22:00","Криза уряду в Німеччині досягла піку: в країні готуються до перевиборів. Ця держава - один з головних партнерів України. Експерти вже аналізують, чи буде новий уряд більш рішучим та лояльним до Києва.    Ще 6 листопада стало відомо, що у Німеччині розпалася урядова коаліція.Канцлер Олаф Шольц звільнив міністра фінансів Крістіана Лінднера - лідера Вільної демократичної партії, що входить в урядову коаліцію. Без вільних демократів у коаліції немає більшості в Бундестазі.    А Лінднер своєю чергою розповів про свою сварку з Шольцем. Колишній міністр фінансів ФРН поділився, що канцлер наполягав на необхідності виділити Україні три мільярди євро, а він замість цього запропонував передати нашій країні крилаті ракети Taurus.    Цікаво, що видання The Guardian писало, мовляв, перемога Дональда Трампа на виборах президента США приверне увагу Німеччини і змусить лідерів соціал-демократів, зелених і Вільну демократичну партію (ВДП) Німеччини визнати необхідність єдності. Однак чвари і ворожнеча в Берліні не припинилися, і тепер найбільша економіка Європи занурена ""в політичний хаос"".    Тепер коаліція-""світлофор"" розвалилась, а Шольц очолює уряд меншості разом зі своїми соціал-демократами та ""зеленими"" до моменту винесення вотуму довіри його уряду. Канцлер вже заявив, що 11 грудня подасть заявку на вотум. Голосування з цього питання заплановано на 16 грудня.    Щодо дострокових виборів у Німеччині, то видання Politico повідомляло, що вони відбудуться 23 лютого 2025 року. ЗМІ зазначало, що дата стала компромісом між Шольцем та лідером консерваторів Фрідріхом Мерцем.    Вже відомо, що федеральний президент Франк-Вальтер Штайнмаєр ухвалив парламентські вибори у Німеччині на 23 лютого.    Але що буде далі?    Як пишуть ЗМІ, з високою вірогідністю на дострокових виборах більше за інших набере правоцентристська партія ХДС. Опитування дають християнським демократам 32%, тому з великою ймовірністю саме вони формуватимуть новий уряд на чолі з Фрідріхом Мерцем.    І для України це може стати шансом на посилення допомоги. Кандидат у канцлери Німеччини Фрідріх Мерц в інтерв'ю Stern заявив, що у випадку його обрання на посаду висуне російському диктатору Володимиру Путіну ультиматум щодо війни, а в разі незгоди надасть Україні ракети Taurus    Політик зазначив, що якщо його оберуть на посаду канцлера Німеччини, то він готовий провести телефонну розмову з очільником Кремля, ""якщо для цього буде привід і в колі європейських і трансатлантичних партнерів буде досягнуто згоди"".    Також Мерц вказав, що готовий висунути Росії ультиматум щодо припинення війни в Україні: якщо окупанти не припинять бойових дій за 24 години, він готовий поставити Україні крилаті ракети Taurus і дати дозвіл на завдання ударів по території РФ.    Водночас чинний канцлер Олаф Шольц заявив, що готовий відновити перемовини з очільником Кремля Володимиром Путіним уже найближчим часом.    Експерти теж кажуть, що Фрідріх Мерц може стати новим канцлером.    І як зазначає заступник директора Агентства моделювання ситуацій та політтехнолог Олексій Голобуцький, Мерц займає помітно жорсткішу від Шольца позицію щодо війни в Україні: зокрема, підтримував пропозицію Макрона про відправку військ НАТО в Україну та наполягав на наданні Києву далекобійних ракет TAURUS.    В блозі для видання ""Ми-Україна"" Голобуцький нагадує, що з 2007 по 2018 Мерц був головою Наглядової ради німецького підрозділу BlackRock - найбільшої у світі американської інвесткомпанії. Також він був головою асоціації Atlantik-Brücke, яка ""сприяє німецько-американському взаєморозумінню та атлантизму"".    А в Шольца, здається, не вірять навіть його однопартійці. Члени Соціал-демократичної партії Німеччини закликали чинного канцлера не балотуватися на посаду вдруге, аби ""уникнути поразки на дострокових виборах"".    Депутати міського парламенту Гамбурга Маркус Шрайбер та Тім Штоберок натомість пропонують висунути на посаду канцлера від СДПН нинішнього міністра оборони Німеччини Бориса Пісторіуса, якого вони вважають ""найпопулярнішим німецьким політиком"", що здатний забезпечити партії перемогу на виборах.    Не варто упускати і той факт, що на період урядової кризи до виборів в Німеччині почнеться турбулентність. Експерти вже кажуть, що Берлін може втратити свій вплив. Україні теж буде не солодко.    Аналітики видання TheTelegraphнагадують, що Німеччина стала найбільшим постачальником військової допомоги Києву в Європі, випередивши Британію. Але через фінансову кризу країна має намір скоротити витрати в 2025 році, сподіваючись, що Україна зможе натомість значною мірою фінансувати себе за рахунок позик із доходів від заморожених російських активів.    На думку авторів, політичні потрясіння в Німеччині призупинять будь-яке потенційне збільшення підтримки в той час, коли Україні потрібно більше ресурсів, щоб зміцнити свої лінії фронту.    Політолог, старший аналітик Західного Інституту Зигмунта Войцеховського у Познані (Польща) Віктор Савінок в розмові з РБК-Україна пояснює, що поки між Україною та Німеччиною є довгострокові контракти та домовленості, укладені на основі фінансування, доступного цього року, постачання триватимуть у 2025-му.    Це побіжно підтверджує Фрідріх Мерц. Він прямо заявляє, що не очікує від Бундестагу ухвалення важливих рішень до дострокових парламентських виборів у Німеччині.  ","https://ua.korrespondent.net/articles/4731736-u-nimechchyni-proidut-dostrokovi-vybory-chomu-tse-vazhlyvo"
"США перевіряють рахунки росіян в найбільшому банку Швейцарії - ЗМІ","2024-11-13 17:25:00","Банк UBS на чолі з генеральним директором Серджіо Ермотті переглядає бухгалтерські книги Credit Suisse.    Американські чиновники почали придивлятися до рахунків російських клієнтів, які перейшли до найбільшого банку Швейцарії UBS після того, як він купив Credit Suisse. Про це повідомили три джерела, знайомі з цим питанням, в коментарях Reuters.    Управління з контролю за іноземними активами (OFAC) надіслало банку відповідний лист. Швейцарський банк і відомство уже провели переговори.    Банк на чолі з генеральним директором Серджіо Ермотті переглядає бухгалтерські книги Credit Suisse, виводячи з нього небажаних клієнтів і активи, зокрема пов'язані з РФ.    На тих, хто підпадає під американські санкції - наприклад, банк, який здійснює платіж для особи, що потрапила під санкції - може бути накладений штраф.    Поки що невідомо скільки насправді грошей російського походження сьогодні знаходиться в UBS. У 2022 році тодішній генеральний директор Credit Suisse повідомив, що 4% грошей, якими керував банк, належали російським клієнтам, що еквівалентно приблизно 35 мільярдам доларів.    UBS намагається стримати будь-які потенційні наслідки запитів OFAC, блокуючи підозрілі гроші і виводячи рахунки з експлуатації, щоб уникнути загрози штрафних санкцій.    Credit Suisse, який тепер належить UBS, збанкрутував у березні 2023 року після багаторічних скандалів - від шпигунства до відмивання грошей, отриманих від продажу наркотиків.    Нагадаємо, в березі цього року стало відомо, що банки Швейцарії почали закривати рахунки клієнтам, які мають громадянство РФ, навіть якщо вони одночасно мають паспорт іншої країни. ","https://ua.korrespondent.net/business/financial/4731737-ssha-pereviriauit-rakhunky-rosiian-v-naibilshomu-banku-shveitsarii-zmi"
"Новий тренер Манчестер Юнайтед визначився із ключовим гравцем свого проекту","2024-11-13 16:59:00","","https://ua.korrespondent.net/sport/football/4731733-novyi-trener-manchester-yunaited-vyznachyvsia-iz-kluichovym-hravtsem-svoho-proektu"
"Ворог зосередив третину атак на Курахове - Генштаб","2024-11-13 17:09:00","У районах Антонівки та Новоселидівки окупанти прикладають основні зусилля – там тривають 10 штурмів.    Від початку доби на фронті відбулось 97 бойових зіткнень.  Найбільш активний ворог на Покровському та Курахівському напрямках, повідомив Генштаб ЗСУ у зведенні станом на 16:00 у середу, 13 листопда.    Так, на Харківському напрямку відбито одну атаку противника у районі Вовчанська.  На Куп’янському напрямку ворог п’ять разів починав штурмувати біля Лозової та Першотравневого. Два боєзіткнення тривають.  На Лиманському напрямку загарбники здійснили п’ять атак в напрямку Чернещини, Тернів та Зарічного. Два боєзіткнення продовжуються.  На Краматорському напрямку триває одне боєзіткнення у районі Ступочок.  На Торецькому напрямку ворог три рази намагався покращити своє положення в районі Торецька. Наші воїни дали гідну відсіч.  На Покровському напрямку окупанти здійснили вже 24 штурми поблизу Сухої Балки, Променя, Лисівки, Крутого Яру, Григорівки, Даченського, Петрівки, Новоолексіївки і Пустинки.    Найгарячіше зараз на Курахівському напрямку – 32 ворожі атаки в районах населених пунктів Берестки, Іллінка, Новоселидівка, Вознесенка, Новодмитрівка, Максимільянівка, Дальнє, Антонівка та Катеринівка. У районах Антонівки та Новоселидівки окупанти прикладають основні зусилля – провели 16 штурмів, з яких 10 тривають.  На Времівському напрямку відбулось вісім боєзіткнень неподалік населених пунктів Рівнопіль, Новопіль, Трудове, Костянтинопольське та Макарівка. ЗСУ відбивають шість атак  На Оріхівському напрямку окупанти три рази атакували в напрямках Новоданилівки та Новоандріївки.  На Придніпровському напрямку успішно відбито чотири ворожих штурми.  ","https://ua.korrespondent.net/ukraine/4731730-voroh-zoseredyv-tretynu-atak-na-kurakhove-henshtab"
"Tesla вшосте за рік відкликає партію пікапів Cybertruck","2024-11-13 17:13:00","Причиною відкликання партії пікапів Cybertruck є втрата потужності приводу. Авто компанії General Motors відкликаються через проблеми з трансмісією.    Американська автомобільна компанія Tesla відкличе 2431 електричний пікап Cybertruck у США. Це вже шостий подібний крок цього року, повідомляє Reuters.    Причиною відкликання партії пікапів є втрата потужності приводу, яка може збільшити ризик аварії.    Зазначається, що несправність приводного інвертора в Cybertrucks, виготовлених у період із 6 листопада 2023 року до 30 липня 2024 року, може призвести до втрати тяги та збільшить ризик зіткнення.    У відкликаних автомобілях Tesla замінить приводний інвертор на інвертор, оснащений справним компонентом, без додаткової оплати.    Компанія General Motors також відкликає майже пів мільйона автомобілів, передає Reuters.    Під відкликання підпадають 461 839 авто через проблеми з трансмісією.Йдеться про автомобілі ChevroletSilverado, GMCSierraта CadillacEscalade2020-2022 років випуску. На цих автомобілях може вийти з ладу клапан управління трансмісією, що призведе до блокування задніх коліс.    Раніше повідомлялося, що компанія Tesla відкликає понад 27 000 електромобілів Cybertruck у США через затримку зображення з камери заднього виду.  ","https://ua.korrespondent.net/business/auto/4731729-Tesla-vshoste-za-rik-vidklykaie-partiui-pikapiv-Cybertruck"
"""Друзі Путіна"" продали стадіон у Фінляндії - ЗМІ","2024-11-13 16:56:00","Гроші за продаж арени надійдуть на спецрахунки під контроль влади і зберігатимуться там, поки проти бізнесменів діють санкції.    Російські бізнесмени з фінським громадянством Геннадій Тимченко і Роман Ротенберг продали за 60 мільйонів євро стадіон Гельсінкі Арена групі фінських інвесторів. Про це повідомляє фінська газета Ilta-Sanomat.    Гроші за продаж арени надійдуть на спеціальні рахунки під контроль влади і зберігатимуться там, поки проти бізнесменів діють санкції. Схему підтримав прем'єр-міністр Петтері Орпо. Угода ще має бути схвалена владою Фінляндії та Євросоюзом, і це може зайняти кілька місяців.    Арену Гельсінкі погодилась викупити група фінських інвесторів.    Фінські покупці, об'єднані в компанію Trevian Asset Management Ltd на чолі з Хейккі Віїтікко, колишнім власником хокейного клубу, заявили, що їм знадобилося два роки, щоб домовитися про угоду з юристами, які працювали на російських власників і вчора документи були підписані.  Геннадій Тимченко, давній знайомий російського диктатора Володимира Путіна, перебуває під санкціями США з 2014 року, Євросоюз вніс його до санкційних списків 2022 року.   Проти Романа Ротенберга нема санкцій ЄС, але фінська влада припускала, що арену через нього може контролювати батько бізнесмена, друг президента Путіна Борис Ротенберг, що потрапив під санкції США та ЄС після вторгнення РФ в Україну в 2022 року.    Як відомо, мільярдер Роман Авдєєв, який займає 108 місце у російському рейтингу Forbes зі статками 1,2 млрд доларів, оголосив про продаж свого останнього активу в РФ.  ","https://ua.korrespondent.net/business/4731728-druzi-putina-prodaly-stadion-u-finliandii-zmi"
"Підозрюваному у вбивстві Фаріон продовжено запобіжний захід","2024-11-13 16:52:00","Фігурант перебуватиме під вартою без права на заставу ще 60 діб - до 12 січня 2025 року включно.    Галицький районний суд міста Львова продовжив до 12 січня 2025 року включно запобіжний захід підозрюваному в умисному вбивстві Ірини Фаріон. Він перебуватиме під вартою без права на заставу ще 60 діб. Про це повідомив Офіс генпрокурора.    Фігурант був затриманий у Дніпрі у липні цього року і з того часу перебуває під вартою.    Йому інкриміновано умисне вбивство громадської діячки, народної депутатки України VII скликання Ірини Фаріон.    Нагадаємо, 19 липня Ірину Фаріон було вбито з вогнепальної зброї у Львові.  ","https://ua.korrespondent.net/ukraine/4731724-pidozruivanomu-u-vbyvstvi-farion-prodovzheno-zapobizhnyi-zakhid"
"У Фінляндії перекинулася вантажівка з військовими","2024-11-13 16:39:00","Аварія сталася, коли солдати прямували на стрільбище, заявив командир Лапландського прикордонного загону Мікко Кауппіла.    Гусенична вантажівка Лапландського прикордонного загону із 23 солдатами з'їхала з дороги і перекинулася вранці у середу, 13 листопада, у фінському місті Івало. Про це повідомляє фінське медіа Yle.    За даними Лапландської рятувальної служби, двоє солдатів зазнали серйозних травм, їх повезли до Центральної лікарні Лапландії в Рованіємі, що за 300 км від Івало. Решта потерпілих перебуває в медичному центрі Івало.    На місце ДТП приїхали шість підрозділів рятувальної служби та швидкої допомоги з Івало та його околиць. Рятувальна служба надала екстрену допомогу постраждалим та усунула витік палива з аварійного автомобіля.    Командир Лапландського прикордонного загону Мікко Кауппіла заявив, що аварія сталася, коли солдати прямували на стрільбище.    Стрілецькі навчання, у яких загалом брали участь понад сто осіб із підрозділу, призупинені.    ""Лапландська поліція розслідує причини аварії. Більш детальної інформації про причини події на даний момент немає"", - зазначив Кауппіла.    Як ми вже писали, п'ять автомобілів зіткнулися у польському селі Серослав поблизу міста Познань у четвер зранку, 3 жовтня. ","https://ua.korrespondent.net/world/4731721-u-finliandii-perekynulasia-vantazhivka-z-viiskovymy"
"Талант Барселони отримав чергову травму","2024-11-13 16:29:00","","https://ua.korrespondent.net/sport/football/4731715-talant-barselony-otrymav-cherhovu-travmu"
"Україна скорочує імпорт свинини до 6-річного мінімуму","2024-11-13 16:38:00","Експорт свинини навпаки зріс до 2500 тонн за 10 місяців року. Виторг становив $6 млн, що більш ніж усемеро перевищує суму закупівлі імпортної свинини.    Україна за січень-жовтень 2024 року імпортувала 2100 тонн охолодженого та мороженого м'яса свиней, це в 5,5 раза менше, ніж за аналогічний період минулого року. Про це повідомляє профільна Асоціація Свинарі України.    Як очікується, за підсумками року Україна встановить новий рекордний мінімум з імпорту свинини, побивши попередній - 5200 тонн, який було зафіксовано у 2018 році.    Зазначається, що частка імпортної свинини на українському ринку скоротилася до 1%. Тобто м'ясна галузь орієнтована на продукцію внутрішнього виробництва.    Експорт свинини навпаки зріс до 2500 тонн за 10 місяців року. Виторг становив $6 млн, що більш ніж усемеро перевищує суму закупівлі імпортної свинини ($780 000).    Як повідомляється, основну частину свинини (75%) Україна експортує до Об'єднаних Арабських Еміратів. Решту в незначних обсягах у Бахрейн, Малайзію, Ліберію, Гонконг та Анголу. Наразі триває робота над погодженням ветеринарних сертифікатів із Південною Кореєю, Сингапуром, В'єтнамом та іншими країнами.    Нагадаємо, українські урядовці розпочинають політику ""реального імпортозаміщення"" в сфері продовольства.  ","https://ua.korrespondent.net/business/economics/4731718-ukraina-skorochuie-import-svynyny-do-6-richnoho-minimumu"
"В Японії відмовилися перезапускати ядерний реактор через сейсмічний розлом","2024-11-13 16:47:00","У сейсмонебезпечній Японії заборонено будувати реактори або інші важливі об'єкти безпосередньо над розломами.        Японії наглядовий орган у галузі ядерної енергетики оголосив, що реактор на АЕС Цуруга не пройшов перевірку безпеки для перезапуску. Про це повідомляє Kyodoу середу, 13 листопада.    Це перший такий випадок після катастрофи на Фукусімі в 2011 році.    Після перевірки реактора №2 виявлено ймовірність активного розлому під будівлею, що суперечить вимогам для розміщення ядерних об'єктів у сейсмонебезпечних зонах.    У сейсмонебезпечній Японії заборонено будувати реактори або інші важливі об'єкти безпосередньо над розломами.    Раніше у липні робоча група наглядового органу дійшла висновку, що не може виключити можливість того, що активний розлом, розташований приблизно за 300 метрів на північ від будівлі реактора, також не простягається прямо під об'єктом. Перевірка була двічі призупинена через помилки у документації Japan Atomic Power.    На цей час Японія перевіряє 27 з 35 реакторів країни, і 17 з них вже отримали схвалення.    Японія оновила свою регуляторну систему у 2012 році та запровадила низку нових вимог до безпеки в липні 2013 року, щоб врахувати уроки, винесені з катастрофи на АЕС ""Фукусіма-1"".    Нагадаємо, у березні 2011 року в Японії стався землетрус, який спричинив цунамі. Гігантська хвиля призвела до аварії на АЕС Фукусіма-1. ","https://ua.korrespondent.net/world/4731716-v-yaponii-vidmovylysia-perezapuskaty-yadernyi-reaktor-cherez-seismichnyi-rozlom"
"В Україні зросте тариф на передачу електроенергії","2024-11-13 16:30:00","У гаступному році тариф Укренерго зросте на 25,8% до 665,26 грн/МВт·год. І це менше, ніж пропозиція компанії.    Національна комісія, що здійснює державне регулювання у сферах енергетики і комунальних послуг (НКРЕКП), попередньо схвалила проект щодо підвищення тарифу на передачу електроенергії для Укренерго. Про це стало відомо за результатами засідання у середу, 13 листопада.    Вказано, що у 2025 році тариф Укренерго зросте на 25,8% до 665,26 грн/МВт·год. Це менше, ніж пропозиція компанії, яка пропонувала підвити цей тариф до 780,41 грн/МВт·год.    Також НКРЕКП схвалила зниження тарифів Укренерго на передачу для ""зеленої"" металургії на 3,3% до 352,73 грн/МВт·год і на диспетчеризацію – на 9,0% до 95,07 грн/МВт·год.    При цьому зазначається, що прогнозований обсяг передачі електроенергії Укренерго визначено у розмірі 98,651 млн МВт·год.    При розрахунках статей витрат враховано курс долара 44,5 грн/долар та курс євро на рівні 48,51 грн/євро.    Рішення НКРЕКП ще підлягає подальшому обговоренню для остаточного ухвалення.    Нагадаємо, 1 жовтня НКРЕКП розпочала перегляд граничних цін на електроенергію ""на добу наперед"", внутрішньодобовому ринку та балансуючому ринку. Тоді стверджувалося, що майбутнє рішення ""жодним чином не вплине на фіксований рівень цін на електроенергію для населення"".    Як відомо, з 1 червня 2024 року Кабмін суттєво підвищив тарифи на електроенергію для населення – до 4,32 грн/кВт-год. Одночасно в Україні підвищили граничні ціни на електроенергію для бізнесу.  ","https://ua.korrespondent.net/business/economics/4731713-v-ukraini-zroste-taryf-na-peredachu-elektroenerhii"
"В США на заводі прогримів вибух: двоє загиблих, десятки потерпілих","2024-11-13 16:25:00","Компанія Givaudan заявила, що ""співпрацює з першими рятувальниками та допоміжними агентствами"".    Вибух на заводі Givaudan Sense Colour, що виробляє барвники для їжі та напоїв, в Луїсвіллі (США, штат Кентуккі), призвів до часткового обвалення будівлі та вибитих вікон у прилеглих будинках і підприємствах. Щонайменше двоє людей загинули, іще кілька зазнали поранень. Про це повідомляє CBS News.    Компанія першою підтвердила загибель людей у ​​заяві для ЗМІ. Щонайменше 12 співробітників було доставлено до лікарень, повідомили мер Луїсвілла Крейг Грінберг та місцева служба невідкладної медичної допомоги у вівторок увечері. Ще тринадцять постраждалих не відправлялися до лікарень, повідомила служба EMS для CBS News.    Пожежники врятували та евакуювали з будівлі безліч людей, у тому числі деяких із небезпечними для життя травмами.    Причина вибуху розслідується. Компанія Givaudan заявила, що ""співпрацює з першими рятувальниками та допоміжними агентствами"". Грінберг сказав, що посадовці поговорили зі співробітниками на заводі, і вони ""спочатку повідомили, що все було у звичайному режимі, коли стався вибух"".    Начальник пожежної охорони Луїсвілля Браян О'Ніл сказав, що моніторинг повітря розпочався зараз же після вибуху. О'Ніл також сказав, що пожежники ""ще точно не знають, які типи витоків можуть статися або можуть продовжуватися"", але він закликав жителів зберігати спокій.    Нагадаємо, на збройовому заводі Mesko у Свентокшиському воєводстві на півдні Польщі пролунав потужний вибух. ","https://ua.korrespondent.net/world/4731712-v-ssha-na-zavodi-prohrymiv-vybukh-dvoie-zahyblykh-desiatky-poterpilykh"
"Розкрито причину розлучення Гʼю Джекмана після 27 років шлюбу","2024-11-13 16:27:00","ЗМІ повідомляють, що Гʼю Джекман зраджував дружину з акторкою Саттон Фостер, з якою зблизився під час роботи в мюзиклі.    Після майже трьох десятиліть шлюбу Гʼю Джекман та Деборра Лі Фернесс вирішили розлучитися, і тепер стало відомо, що цьому передувала зрада актора.    За інформацією видання Us Weekly, актор завів роман із колегою Саттон Фостер під час спільної роботи в мюзиклі Музикант. Ці чутки почалися завдяки блогерці Таші Ластінг, а пізніше підтвердилися словами близької подруги Фернесс.    Як повідомляють інсайдери, про роман Джекмана та Фостер знали багато колег, але не розголошували, щоб зберегти приватність акторів. Останньою дізналася сама Деборра Лі Фернесс, яка намагалася зберегти шлюб, але Джекман відмовився завершити стосунки з Фостер.    ""Вони дійсно щасливі"", - прокоментував інсайдер стосунки Гʼю Джекмана та Саттон Фостер.    Раніше повідомлялося, що Андрій Бєдняков розповів, чому розпався його десятирічний шлюб з акторкою Анастасією Короткою. ","https://ua.korrespondent.net/lifestyle/4731709-rozkryto-prychynu-rozluchennia-hui-dzhekmana-pislia-27-rokiv-shluibu"
"""Він ремствує на фоли, ніби як на батіг по шкірі"": екстренер Реала розкритикував Вінісіуса","2024-11-13 15:36:00","","https://ua.korrespondent.net/sport/football/4731694-vin-remstvuie-na-foly-niby-yak-na-batih-po-shkiri-ekstrener-reala-rozkrytykuvav-vinisiusa"
"Українська бригада арбітрів обслужить поєдинок Ліги націй","2024-11-13 15:58:00","","https://ua.korrespondent.net/sport/football/4731703-ukrainska-bryhada-arbitriv-obsluzhyt-poiedynok-lihy-natsii"
"Уряд змінив правила виплат для родин військових","2024-11-13 16:19:00","Відтепер відлік часу на оформлення допомоги починається з дня набрання законної сили рішення суду про оголошення військовослужбовця померлим.    Кабмін ухвалив зміни до порядку виплат, відповідно до яких сім'ї військових, котрі зникли безвісти та згодом були оголошені померлими, зможуть отримати одноразову грошову допомогу протягом трьох років з моменту набрання чинності судового рішення.Про це інформує пресслужба Міноборони у середу, 13 листопада.    Раніше трирічний термін подання документів на отримання одноразової грошової допомоги рахувався від дати смерті, зазначеної у свідоцтві. Це призводило до того, що близькі родичі військових могли втратити право на допомогу через сплив термінів ще до моменту ухвалення самого судового рішення.    Тепер відлік часу на оформлення допомоги починається з дня набрання законної сили рішення суду про оголошення військовослужбовця померлим.    Це дозволить забезпечити соціальні гарантії для родин загиблих захисників та захисниць.    Також Уряд запровадив позачергову виплату одноразової грошової допомоги особам з інвалідністю І групи. Це зумовлено тим, що такі люди потребують невідкладного та вартісного лікування. Нерідко, через тривалий термін очікування в загальній черзі, вони не встигають отримати допомогу за життя.    Раніше Уряд затвердив новий Порядок призначення та виплати одноразової грошової допомоги в разі загибелі (смерті) або інвалідності деяких категорій осіб.    Нагадаємо, у березні Верховна Рада ухвалила в цілому закон щодо забезпечення прав військовослужбовців та поліцейських на соціальний захист.  ","https://ua.korrespondent.net/ukraine/4731705-uriad-zminyv-pravyla-vyplat-dlia-rodyn-viiskovykh"
